"Gamma_C3","Beta_P7","Beta_C4","Theta_O1","Gamma_O1","d.g_O2","Beta_P8","Theta_C4","Beta_O1","d.g_P8","Clas"
0.0562939316112051,0.0398801134154529,-0.00314402283013553,0.0482868526072381,-0.00423834052937398,1.20414318843394,0.0136145563055198,0.077254167410894,-0.0310561312741403,1.24540808129613,"1"
0.0500005256235648,0.00679015251469865,0.0688540982836305,0.00554523318313032,0.0269181259401411,1.27105614962458,0.0657190087128511,0.141064131248141,-0.0145108660017994,1.28401009082402,"1"
0.0302500022232226,0.00104178628619191,0.0158253705216359,-0.0329378829096708,0.0202001627654486,1.21437660746019,0.00328396999439075,0.0756433426998087,-0.0344633638481443,1.23956918268701,"1"
-0.0254687417734713,-0.0195975133469026,-0.0086253312379389,-0.0376525090418973,-0.063823820821348,1.19613879199029,0.0165294008690878,-0.0684622031465595,-0.0310910138033153,1.18401964876211,"1"
-0.0255829833409965,0.0019483601153806,-0.0605238834960211,0.0478659170404307,0.0391883714525058,1.25508950983253,0.0189898832300777,-0.0901998560524921,0.0349878897332666,1.17733504707879,"1"
-0.0229987761912404,0.00124799003179991,-0.0470055508807485,-0.0132135621274611,-0.0334256590502103,1.23255919926038,0.0436007181071009,-0.102437392736792,-0.0553354381197172,1.26351321793904,"1"
-0.0144817799444005,-0.0326194465360674,-0.0331768515680959,0.00695673934750399,-0.0294478681698532,1.25828305826642,-0.0559487032357599,-0.0833891509956538,-0.0223845115746381,1.12060338208202,"1"
-0.0295400683551959,-0.0418389754519801,-0.0813734615082961,-0.118989488704214,-0.068915509936835,1.17882661428499,0.0436915955530362,-0.0893161727762014,-0.0623744224687851,1.26372301700068,"1"
0.0586342418920347,0.010333285656884,0.0299341885450294,0.0463057757840911,0.105066962822843,1.22542573132307,-0.0782383318981407,0.157067690255982,0.0964496908306131,1.23806659033605,"1"
0.039943872227068,-0.0149742294668875,0.0852896279066357,-0.034913733107735,-0.0048680596515102,1.19105391523764,-0.0795070144643963,0.0481981038902619,0.00128634403053088,1.153681005865,"1"
-0.0325246166665552,-0.0464689473900484,0.0109232170910298,0.0785562367693541,0.117564374754789,1.28701553570538,0.0118329658413149,-0.0794379014222767,0.0937712852443428,1.1874045269122,"1"
-0.0446327821322604,-0.0271566193750124,0.0260181975240523,-0.0133882004947869,-0.0346188423603145,1.30996312629384,0.00672959824953052,0.0112736651995803,-0.0257870295349928,1.2366148102101,"1"
-0.0181221289180475,0.0103065485385981,-0.0131416834919427,0.0119837313366732,0.00787668673808282,1.27583528697287,-0.04471517964684,-0.0396033828801734,0.000628923119201274,1.10335302416027,"1"
-0.0142305081739364,-0.0208156783699269,0.0134830171939596,-0.0564017369710473,-0.0101612155409949,1.26842699840238,-0.0274651824267894,-0.0408692247965271,-0.011513396173799,1.19513148534493,"1"
-0.0261813572689114,-0.0149091371034386,-0.0285149455071417,0.0217419473363149,0.0499473724446904,1.24036940113767,-0.0066600036868653,-0.0637249099370956,0.040292895721967,1.18712106514132,"1"
0.0148180084521787,-0.00259938579837173,-0.0830665021257472,0.0421560525849231,0.029983545886119,1.25725765052497,-0.0510687131519758,-0.0235153778135181,0.0656619966001755,1.17797440228211,"1"
0.0298959121280308,-0.0101356442186355,0.0788115708130663,0.0458129528012239,0.0328642051150478,1.19225364500136,-0.0260746280302321,0.236441891103805,0.0366420361904139,1.18725846273733,"1"
0.0246563596563396,0.0201152354608681,0.0526885050231627,-0.0229351044972226,0.0665771829013607,1.26119168992515,-0.0263132531576361,0.0862544562445558,0.0507333947627168,1.212663689904,"1"
0.0108215180871393,0.00360993177310634,-0.0239435596269809,-0.0239041289388285,-0.0402551134945581,1.17755212234523,-0.00467006274867968,0.0221521228375268,-0.0535777805547899,1.09374923218151,"1"
-0.0260285559934304,-0.0358698360465927,-0.0585366029313269,0.00450194641264119,0.022032107923091,1.29846034160028,0.00460033481929705,-0.0557317499857556,0.0356020866412806,1.17471355171397,"1"
-0.0636927340945126,-0.0812633985259086,-0.0188890696491084,-0.0329467047276912,0.000487786813826964,1.22225511470603,-0.0668010776330063,0.00241086411901428,-0.0383333343068297,1.18034078515493,"1"
0.0045212167019097,-0.0139674827373746,-0.00639723608681665,0.0259870045398257,0.0695612242948778,1.27406033591044,0.0233416248959501,0.011425329617527,0.0529626074016893,1.26178443883922,"1"
0.00557426310144978,0.0707282068937573,-0.0271991123457206,-0.0289219100972858,0.0420843987523656,1.2169122911567,-0.072943486126758,0.0457860206465311,0.00661997770245026,1.09383245132763,"1"
-0.0012851934898646,-0.00938249820297754,0.0871624332780271,0.0757921718158673,0.0459690113195503,1.23917832315964,-0.0603640868895065,0.134712619030428,0.0270041367302214,1.25021532075382,"1"
0.038857670012336,0.0214941341601364,0.0524156785392746,-0.121474722487161,-0.00974931669300625,1.09247459308395,-0.0097571003531008,0.189036534831097,-0.0498719549111366,1.24873854340513,"1"
-0.0180209831013502,0.00693353586451964,0.0108697244340646,-0.040155261764943,-0.0269543924676656,1.26800280034975,-0.0122224227294295,0.0532951061174228,-0.0371374356647701,1.17736439266544,"1"
-0.0261318547751352,-0.0452522247944745,-0.0521156073077809,0.0347537098807337,-0.0667105726925003,1.25224952654769,0.024352155102394,-0.0955651764269949,-0.0539175689260634,1.20875398466565,"1"
-0.0190743584897534,-0.0142409745311302,0.00727582706766055,-0.128635665240102,-0.100007781090894,1.18252229530179,-0.0203952148827962,-0.0288350037372567,-0.10623449591661,1.18632108801373,"1"
-0.0354153642611888,-0.00292657477627192,0.0119520372009853,-0.0686348538728406,-0.0723351223876742,1.21306207462745,-0.00471281295948165,-0.00331287701047542,-0.0749535427906961,1.18643178170744,"1"
-0.0410493002770044,0.00403939169314328,0.0361031041222806,-0.0168383907146888,-0.0399346791734677,1.19022075964176,-0.0258979185671439,0.0363026732397093,-0.0102801364146189,1.10794907016487,"1"
-0.0355291866185942,0.0244769015401502,-0.0303602561253974,-0.0836265928766727,-0.114737449700643,1.1761246900961,-0.00179525162471386,0.035125193043797,-0.115637639902071,1.14201698308105,"1"
-0.0127478103334023,0.0666438673030777,-0.0202635755247782,-0.070496654919658,-0.0219474249573319,1.26967516053778,-0.0144786403534433,-0.0426338786763024,-0.0201879049160251,1.33678037496199,"1"
0.0284328356326987,0.0571437124359803,0.091722183724743,0.060032072273782,0.0210737637648762,1.16454247795543,-0.0553538692820797,0.145181231208251,0.0479522428174877,1.20722159758377,"1"
-0.0294340026538203,-0.0225035949342666,0.00628390873774335,-0.0985754633755494,-0.0963812161538881,1.18515623106531,-0.0128688560159161,0.0267010404074471,-0.105557318651185,1.11521759890894,"1"
-0.043921119505264,-0.0393070749230239,-0.0231466760188572,-0.0163974290870435,-0.0667916054990552,1.21285500912751,-0.0588882725426147,0.0466586316857325,-0.0806589172380799,1.16765549613647,"1"
-0.0303128986233966,-0.0480005133713789,-0.0135897602929864,-0.00307036077057788,-0.0660577244620296,1.22756674296049,-0.0671441586046549,0.0137798985904011,-0.0157999068387298,1.20057754984933,"1"
-0.0319239654278305,-0.0508214774761835,0.00113958442255062,-0.0886591940821542,-0.117527671826344,1.11361793375462,-0.0573468095125308,0.0428831346406957,-0.106753420420625,1.1846351095007,"1"
-0.0474946284815485,0.0120709885152557,-0.0501293205554609,-0.0454025420243203,0.0080059324026642,1.24278472351031,0.0236595661581405,-0.0696411115324432,-0.00458220096910027,1.14990427266446,"1"
-0.031281190059145,0.0515968087373605,-0.0154898507288452,-0.0381620444913483,-0.0429440831622858,1.19501007687358,-0.0638891599411451,0.0276660299160105,-0.0270199520934435,1.10488004360114,"1"
-0.0197022327693442,-0.0513068778202831,-0.053147071609575,0.00274699972629806,-0.0547632137081772,1.2618752557612,-0.0301432176959411,-0.0903781813033288,-0.021837468525431,1.19016587132464,"1"
0.0571717702330344,0.000925339325038381,0.104420072900994,0.0088927018781146,0.0341013605173933,1.15263605951973,0.0131992444579229,0.204938552042638,0.0061165985956238,1.19576252514775,"1"
-0.00522915557110751,-0.0177103431456402,0.0040065024302714,-0.0428766185311376,-0.0450937840612319,1.23861169263703,0.0180522513820797,0.0395637712581762,-0.0414316986548328,1.22731708155825,"1"
-0.0394278812582033,-0.0179823725251155,-0.036675884330189,0.100254893687988,0.0776010831040148,1.22485915388173,-0.050410069930746,-0.0556029777871478,0.0782156628563068,1.14399330211533,"1"
-0.101089778974978,-0.0322102896400373,-0.0204308297738901,-0.147731732562575,-0.126844320563388,1.1703403229165,-0.0328088600135895,-0.0108830026460335,-0.114358056881439,1.20157164497387,"1"
-0.024121224742157,-0.00894949847583278,-0.050076661128218,-0.0449785995300836,-0.0404834373739275,1.21973404781577,0.0220785899130872,-0.158486419062645,-0.0512888194887532,1.17897136592045,"1"
-0.0487061461146657,0.0113056459000887,0.0431862051445896,-0.0775435276965063,-0.0375033630011132,1.1827834176508,-0.00144677655402771,0.0406781070344255,-0.0556533680370976,1.18185119409325,"1"
-0.0549083367332426,0.0202979861349979,-0.046172893598397,-0.0966240578123729,-0.103644534263991,1.20600345796696,-0.0367471235670215,-0.0430964577447249,-0.0991250299743912,1.17959908002767,"1"
0.0269772918263429,-0.0507333858375006,0.0609750146384519,-0.00251200978111073,-0.00295846606945477,1.27348190622374,-0.0877161005985649,0.201765791427037,-0.0153724211102811,1.22768134763972,"1"
0.0266901647507408,0.0333283204435686,0.0179263497463621,-0.0426024186066128,-0.0199769220877097,1.22372250762844,-0.032054206096939,0.04142426121527,-0.0480397240709563,1.16395524278872,"1"
-0.044287151101142,-0.026594356447621,-0.0115840709975571,-0.0773830182014134,-0.0922303198112848,1.22496664980604,-0.0676810816403161,-0.075499701654514,-0.0808987593339925,1.13538793616733,"1"
-0.0243493611137226,0.00150197104248578,-0.07698141837637,-0.150223060898879,-0.127918946140465,1.19911509121362,-0.0426942503240193,-0.0982061390350152,-0.149167350217483,1.09128335911465,"1"
-0.0796096889772948,-0.0567075135045584,-0.101873518016221,-0.120574291917804,-0.101758466204259,1.20936409719623,-0.0846419071386747,-0.113098341769531,-0.0963534395248754,1.09855524335306,"1"
-0.0566787440497002,-0.00413740561693957,-0.0238990327503776,-0.155991624770305,-0.0945262145438867,1.17702707227664,-0.0687681659619661,-0.0844479738335807,-0.0949786026036079,1.11175482642528,"1"
-0.0731356226689665,-0.0522092724435377,-0.0562983666438742,-0.0998903145778514,-0.123491622759473,1.12962757060066,-0.0617665013934356,-0.14269142064802,-0.0881209755783583,1.18629065534438,"1"
-0.00696681132923345,0.0027572074504264,-0.0189871934766868,-0.108562808075541,-0.0492413235892036,1.18897607851855,-0.0653184523918664,0.00256637860788068,-0.0388553569099358,1.19675399785861,"1"
0.0211789339000786,0.03238160766907,0.0801151033282183,-0.107546107441136,-0.0450866241193708,1.21677035501464,-0.0724977643478744,0.0724633613514945,-0.0535275522189018,1.18487962890184,"1"
-0.0256601411638324,-0.0324159509190738,-0.0118866866624588,-0.0349922068521531,-0.0931165868684286,1.19766003347221,-0.0343070700825243,0.0498476108508499,-0.0589084491504756,1.22514467307284,"1"
-0.0502412497682927,-0.0337058482495992,0.0146038582525834,0.0264113595948227,-0.0109466361466948,1.27890308161703,-0.0110790350433491,-0.0023322413559256,-0.0101864804852898,1.23698926927442,"1"
-0.0451753984629436,-0.0625675163391497,-0.0548060342907842,-0.0291954616723348,-0.0475975986790134,1.20863350744625,-0.0797900691367157,-0.10211641707116,-0.0741973607793011,1.12552909903494,"1"
-0.0493494675274264,-0.05929820621914,-0.0307394436416753,-0.0663394652824,-0.0539653307323164,1.24452465557833,-0.0800828637825583,-0.00513069064469104,-0.0641484630318425,1.14880092384728,"1"
-0.0837463538127599,-0.0258068207747874,-0.0305893880755435,-0.0790108351974292,-0.100860940045941,1.20489043955604,0.0341616797259113,0.130599055128181,-0.0862373388371827,1.27231733821401,"1"
-0.0100097107402115,0.00523718240747124,0.0990707513314178,-0.0580876522068114,-0.0739682180270814,1.26967342971484,0.0304650743081165,0.109698606617487,-0.0777864288505238,1.10866869692468,"1"
-0.0452570690867094,0.032097626698995,-0.0222532147100719,-0.0713107095963396,-0.0691862487049969,1.12974630860062,-0.030861262895924,0.00290160726053542,-0.0690543242378827,1.1966836694894,"1"
0.0132702413196524,-0.00499774866910219,0.0548183246666633,-0.13788742987672,-0.0812577257801543,1.22029664995418,-0.119056190619746,0.141152693543599,-0.0725696165926536,1.22470384602167,"1"
0.0323565096725639,0.0536137726705385,0.0686322575677537,-0.0318700836580943,-0.0316936474743503,1.14448932005072,-0.0247461621047818,0.104040909353675,-0.0293891477346961,1.1602001686071,"1"
0.032916460612308,0.0153197750694959,-0.00952885742120104,-0.0202744071261564,-0.0592850423448132,1.27036804739198,-0.0844605849577852,0.0519095971541807,-0.0366630888771867,1.18861730777034,"1"
-0.0498861349973559,-0.00544991519362275,-0.0314612352233935,-0.117283772855941,-0.075203916227493,1.2073946787228,-0.0408053820574923,-0.0551270449556258,-0.0817040585305383,1.19678524351357,"1"
-0.0170432576619052,-0.0163518781719997,0.0635633366615148,0.007960685479006,-0.0510133310864652,1.24893771736585,-0.00908879857889688,0.00775017645909716,-0.0465377946169103,1.17276263138932,"1"
-0.071333778247154,0.000699720488711817,-0.0348641565343892,-0.0777127005772517,-0.0981700077718497,1.18055082317422,-0.0951969063097649,-0.0390858088463578,-0.0772923983928428,1.16151644321826,"1"
-0.0480292692567062,-0.0150840965797896,-0.0282345800622847,-0.0380004962269853,-0.0518083282925946,1.2265244455735,-0.0573031270349099,0.0330663786024008,-0.0775208143397597,1.19724765006826,"1"
-0.0272458516761515,-0.0136968780365168,0.0074664952903609,-0.0834587353464432,-0.0830769565447101,1.15836031889636,-0.00471181332200262,0.0784528481467949,-0.104081273290046,1.14142711777688,"1"
0.0152626618175085,-0.0410385391779733,-0.0494578699571596,-0.0994261912407905,-0.0650907225546875,1.26214017814448,-0.0523885853229697,-0.0651974916057254,-0.0328737942501573,1.15182815214311,"1"
0.019584999464927,0.00775786232372508,0.0862106060206522,-0.00886730678061185,-0.0163288214677241,1.24344841598608,-0.0486993234825162,0.0357980962299969,0.00359795102790646,1.1539376419049,"1"
0.0261964253079315,-0.0150149326632989,0.0645193015763262,-0.104091308524695,-0.0571351935118021,1.24933824940799,-0.0692630736250204,0.0207441593363972,-0.0864855049714378,1.08934645408448,"1"
-0.0932141020987208,-0.0626784562427519,-0.0536086047493885,-0.064753572336037,-0.0575446175715217,1.23112031331744,-0.0667995862914661,-0.0953889439409659,-0.0327993181656198,1.26157777623322,"1"
-0.0711649926574815,-0.0110336824715718,0.0127975133007156,-0.0235048668731784,-0.0440830380381447,1.25252808252744,-0.0399757473588872,0.0780895200007181,-0.027808637988547,1.15032356675222,"1"
-0.0690200755885018,-0.0219538691840682,-0.0361733182971358,-0.0421919308900243,-0.0620695337098354,1.17755580116377,-0.00425344465541855,-0.0294008182125384,-0.0548530203390509,1.16943762385364,"1"
-0.0409762556890773,-0.023226535552631,-0.0666550195005819,-0.117089856508242,-0.0797439235902672,1.24247424966017,-0.0210248287437609,-0.0473217031228714,-0.0825903597622639,1.20302669915553,"1"
-0.0151914318436092,-0.052929976895153,-0.00943049028271717,-0.0628074450434238,-0.0419943960906913,1.24422204618406,-0.0660620772204593,0.0301343461789063,-0.0167285065608316,1.18301601053434,"1"
0.0347536632709587,0.0377633153602405,0.0388090321747665,-0.0989434999145752,-0.00586687044061803,1.28550549243252,-0.0740179268025399,0.179529942370101,-0.0443699452792335,1.23386449502783,"1"
-0.00429823954302876,-0.00654762755732841,0.0318106856165852,-0.062950319802826,-0.0370896143751699,1.20694312198709,-0.0821161309865089,0.11466925131917,-0.0498237091836945,1.26922233768093,"1"
-0.0730204337752113,-0.0297402692383877,-0.017757648351412,-0.048065486722082,-0.0740989646641222,1.27644014957614,-0.0458442252752119,-0.0103664134768194,-0.0480259851558631,1.113831390467,"1"
-0.0381177916775178,-0.0033087385683246,-0.0351923637635432,-0.106365444291157,-0.0872870529543005,1.21408305948047,-0.0480244999495863,0.0181171518709385,-0.0780710867960406,1.16738313434283,"1"
-0.0506899040995817,-0.0328592467167547,-0.0127676589715123,-0.104014851015474,-0.111739604840228,1.15677923082413,-0.0252905885000158,0.015884963380783,-0.0993365306370947,1.2338156779789,"1"
-0.0857714326450423,-0.0823803649616194,-0.0523928068026266,-0.0824284948402867,-0.0540206478837588,1.20837039764513,-0.042362396301669,0.00802677605110558,-0.0280977948915321,1.17774241099144,"1"
-0.0180856920579384,-0.0158431155919554,0.00648982780945951,-0.0687779987369636,-0.0921446510113656,1.18524894553104,-0.0620361445051906,0.00382492931828894,-0.0738529378046739,1.15355807322093,"1"
-0.0175851264330276,0.069528740220253,-0.0131092064622612,-0.112645412901015,-0.0583120793925451,1.22082266534654,0.0228773094032566,0.0802670770421475,-0.0639672857988488,1.18779773726182,"1"
0.0698078447303545,0.0291047719749348,0.0731763210257708,-0.0297340229259572,-0.0158224019350896,1.16012237017548,-0.0663981640137196,0.159706094741447,-0.00736342859636393,1.16748189786215,"1"
0.0401268269269321,0.0205306946206115,0.106008864752722,-0.0951101020428761,-0.0808102976078952,1.22025265178734,-0.0405640229791375,0.138377070179654,-0.0686323267538592,1.17818663934922,"1"
-0.0629369447079385,-0.0173980055401591,-0.0126257024618712,-0.0590805680761084,-0.0580462766985583,1.189579675073,-0.0175923480420916,0.0206383449351818,-0.0433339222232757,1.12973717502957,"1"
-0.0671822841297357,-0.0137211148803283,-0.00850316914517219,-0.0650024818053344,-0.0703351181358336,1.27665491225853,-0.0339696964572371,0.0522893490874965,-0.0718758205221385,1.18379676154843,"1"
-0.0657734789569981,-0.0616926985698792,-0.042092072498903,-0.0299104368040002,-0.0808407292887176,1.27994114344742,0.00395642896576506,-0.0915471674197119,-0.0562066931585077,1.1761682576193,"1"
-0.0612249831239806,-0.0148964202489888,-0.0357280102765761,-0.0261992432139399,-0.087776291809536,1.31715057617762,-0.0484450993097417,0.0305829166224003,-0.0955767939789343,1.24779411505528,"1"
-0.0713231190221697,-0.0130329475198777,0.0220740516598211,-0.074397683407013,-0.0798726772726308,1.24651686226775,-0.0692886664212123,-0.00779128210063136,-0.0942130070912247,1.14017139024272,"1"
-0.0160361912590091,-0.0169013698759313,-0.0183977185469381,-0.0582723004522275,-0.101834391211516,1.15767102998564,-0.0279204997046361,-0.0297732700595262,-0.0680796166048187,1.13430242714338,"1"
-0.0372486433372592,-0.0303117661669786,-0.0548242471079837,-0.104020341498707,-0.133020158114561,1.21858676476976,-0.0250439051828212,0.0674103224893184,-0.0944399320288489,1.15739719410634,"1"
0.0341581061683585,-0.00172264732671835,0.00933571086375705,-0.0877073727892409,-0.0619102703917692,1.24822239446459,-0.0588549527062249,0.0817718457171675,-0.039556537794117,1.21520607517966,"1"
0.000677874646658728,0.092797760962691,-0.0231885465458861,-0.107931231406208,-0.0610524240142833,1.209920935275,-0.0709750708956006,0.0756873396157952,-0.0676724564164478,1.18282026729026,"1"
-0.0674538852676219,-0.0465619554943685,0.0254277717238075,-0.154988540285998,-0.0917088452979117,1.16060472275484,-0.0306667255012052,0.0657864766827498,-0.113237491098348,1.24994440085184,"1"
-0.0400960732012587,-0.0246412487799179,-0.0436077288703455,-0.15431167346084,-0.120212455482817,1.25634033393543,-0.0112415024070178,0.0184103244739715,-0.109879498413306,1.18559749580279,"1"
-0.0637265699257668,-0.0508075029668276,-0.0277998836098623,-0.163014843676316,-0.112143563076927,1.22120507501971,-0.0307787457577958,-0.0641473371308033,-0.106458838397511,1.15004411777238,"1"
-0.0768836423148593,-0.0575942473961051,-0.0820652966327373,-0.10270636213616,-0.103394241999642,1.16618398779782,-0.0615729725668739,-0.05022101181449,-0.0749081401505941,1.11209436619987,"1"
-0.0712352203680156,-0.0497932047893712,-0.0619476891929856,-0.105314773677374,-0.118025501995711,1.15107898201945,-0.0320322072302504,0.0433737938246667,-0.0788643884589785,1.11453368657499,"1"
0.014923429157304,0.00825219543918115,-0.0616444453388816,-0.0845481827120235,-0.0781399140067406,1.20197674474453,-0.157716968887706,-0.094101449707917,-0.0558954794714586,1.2154848222484,"1"
-0.00393539505462063,-0.02849554903404,0.0321540961852807,-0.0377301746703683,-0.0740853937862676,1.21664413091146,-0.0452624260787017,0.170300463748957,-0.0444116999907722,1.18797502116257,"1"
-0.0340281476018075,-0.0354372978430865,-0.0760812976221912,-0.0449794899320352,-0.0754252321638146,1.20620844452745,-0.0079100108247473,-0.127960697212352,-0.0657298422520418,1.18256264282882,"1"
-0.0449670478113067,0.000905553075090637,0.0060275636643585,-0.0659550718371237,-0.0543564225876428,1.3116654464581,-0.0671544350293888,0.00907219565433399,-0.0758097288532364,1.13365295599062,"1"
-0.0288406877165208,-0.0504695762667642,-0.0725455241432162,-0.111696151845011,-0.0708384913734581,1.26124730243143,-0.0709503710492297,-0.00732658632660947,-0.0595803947531482,1.15641456164056,"1"
-0.0711055897836737,-0.0339392304884861,0.000533191638320709,-0.0452470220922486,-0.0269520868891481,1.26971471897405,-0.0301815872883515,-0.00282816514019103,-0.0246367268572655,1.18292807141358,"1"
-0.0628275210200273,-0.0230499945008827,-0.095900095142006,-0.105397310572708,-0.0915761826402308,1.18018520104595,-0.0483266047787383,-0.0783559365280115,-0.0988086397991388,1.12382155975667,"1"
-0.0246963345873747,0.0261619962639725,-0.0155900448440235,-0.132329496892648,-0.0953490748088552,1.16811570235719,-0.0896534932295538,-0.10343431927757,-0.142652668141456,1.08639868334738,"1"
-0.0580720774071656,-0.0122441991339202,-0.0964698503234717,-0.164029408406574,-0.150757897806124,1.1843467093843,-0.0487162351092368,-0.13560847416335,-0.135681917555237,1.1186545621951,"1"
0.0507466385269828,0.0304413912857115,-0.0293760027156079,-0.0327716964239286,-0.0352357246999626,1.27290865586914,-0.0693829993976005,-0.00540501448940429,-0.0499077765072705,1.17584255277533,"1"
0.00982481122558209,-0.02960745701245,0.0538921828568016,-0.0046790227147959,-0.0503097267305244,1.23736347397439,-0.0174999289807038,0.0903252101720693,-0.0390110579897584,1.18677668924613,"1"
0.000561902595077678,-0.0264536647141067,0.0188709002618213,-0.0698604509329399,-0.093682115660308,1.27518038595045,-0.0410296090390452,0.0574766049330845,-0.0769902180310562,1.19752139118056,"1"
-0.0331530466968595,-0.0322926324293532,-0.00928351746498099,-0.129768354653174,-0.0981536266881257,1.26018238945507,-0.0411245123132145,0.0605866962662319,-0.0882903886796196,1.17481546157687,"1"
-0.0804249542206668,-0.084447210689494,-0.0911129618561449,-0.179820970653124,-0.111100045373644,1.22333076876022,-0.163737305143968,-0.228826178447379,-0.12105576726271,1.14757078728438,"1"
-0.0436429889112776,-0.0251947594665852,-0.0430233973166602,-0.144442061195201,-0.109791429048228,1.17701934719682,-0.0253215942292973,-0.0360465215969938,-0.095447071995483,1.08907500304504,"1"
-0.0487212152368661,-0.0774625384079448,-0.0555828615197612,-0.165664354863744,-0.104497875648965,1.21789565057294,-0.0599149598984747,-0.0590594478306863,-0.112356789433376,1.17727691299074,"1"
0.017549121147446,-0.0138102734837676,-0.016970556112442,-0.0904222096796126,-0.0551572360923394,1.28352698379865,-0.106510383925051,0.0634146034551979,-0.0626063979260972,1.24247526730202,"1"
0.0335968259476785,0.0322382300905441,0.0398277373381802,-0.0234755071675075,-0.0139810008726186,1.15449584745952,-0.0508224158127011,0.0999562083415939,0.0165966459430124,1.14454847822056,"1"
-0.0463663789430923,-0.0656627345959221,-0.0110948059971791,-0.106794153073276,-0.0884249758353901,1.13363971677556,-0.00573727487104727,0.0853340979821817,-0.120218115025982,1.11729116205729,"1"
-0.0601582658701128,0.0109513672950325,-0.0866721061099224,-0.121388592850007,-0.0766127326253099,1.20747142429915,-0.0588182828736399,-0.0502785460442631,-0.107013809141792,1.21333336122624,"1"
-0.0692879783465914,0.000988755610517522,-0.100398076035437,-0.162090809725786,-0.129858588826236,1.28072700660786,-0.0652505550285885,-0.0871724878626041,-0.122700311692488,1.15810703256148,"1"
-0.0607538916799624,0.0308185672089506,-0.00361055605420168,-0.0733772314670555,-0.111594227091196,1.22716366272094,-0.0302782200346339,0.0635226451163534,-0.0947070917357354,1.12300591538486,"1"
-0.0366956744937354,0.0494174145426887,0.0529244858416173,-0.073839440501944,-0.0577705766544103,1.16122943366408,-0.0268025504416789,0.13471704914953,-0.0423337686350604,1.16141601547636,"1"
-0.050788805350728,-0.0107161893449136,-0.0780361088843433,-0.0486756408933257,-0.0822186214554241,1.14993450115966,0.0349812585101381,-0.0517813010730405,-0.0534425069715569,1.23851064625706,"1"
-0.0577895613472014,-0.00824800002514805,-0.0694710459804091,0.0724586680889904,0.0106138246316289,1.373014642215,0.0132642644980215,-0.0233848330169565,0.00150826728387122,1.21808615334838,"1"
0.0452085495991783,0.0458864697528217,0.0629168701908961,0.0644675843340696,-0.00387093716303946,1.26377648998814,0.0340999337899132,0.133265045121681,0.0139543805759038,1.2224248260821,"1"
0.00263500210085538,0.035774687439949,0.0394900700179834,-0.0830106318262602,-0.00577351589132177,1.24105174529804,-0.0103485482824825,0.0436479830391259,0.0300108918142296,1.16068783036057,"1"
-0.0178141341488931,0.0145746096316595,-0.0169931323042096,-0.120211767462105,-0.0968268341510421,1.22389558004521,-0.0454959815770864,0.0330198961600021,-0.0868200450883493,1.18807509014025,"1"
-0.0677029018933507,-0.0295591727502594,-0.0808200274742638,-0.0451100716641943,-0.089530704023194,1.18795585643031,-0.0399676226443555,-0.0666596461775115,-0.0563956543704538,1.18736584703832,"1"
-0.0473580301378082,-0.0101692948189475,-0.0388564069892237,-0.018743986695934,-0.0861975681088279,1.23007167954805,-0.0350525316491999,0.0669346738129246,-0.0253060916417944,1.18147684219289,"1"
-0.0445517871623555,-0.000689205808278095,-0.0322169621203831,-0.111662263212186,-0.131482246950232,1.20265453009088,-0.0596692830945849,-0.0109213318929562,-0.136585826326329,1.15259668186123,"1"
-0.0424028861496791,0.0249813515285526,-0.0368059415588003,0.0476797440936365,-0.00793595641036492,1.24564862179021,-0.0385601469505814,-0.0199006071692621,-0.0165734427657711,1.05691983392567,"1"
-0.104600468641203,0.0139203551768799,-0.0308817812313158,0.0420586925183805,-0.00827380301286607,1.26807076365924,-0.064228904587501,-0.023608824386629,-0.0378199126425769,1.12495958666694,"1"
-0.0635595402751281,0.0278403754017481,-0.0123383057613001,-0.14005542761985,-0.115296919567735,1.23799498792173,-0.0144188969793833,0.0686301884977673,-0.12127783383689,1.12986377661291,"1"
0.0371258751029204,-0.0137618516200262,0.0716631818729691,0.0326488748202754,-0.0193604153176228,1.22732867744545,-0.118429191499685,0.174430503675602,0.0149824704761719,1.19677660103085,"1"
-0.00376629038694943,0.0269112429739929,0.0365579950400589,0.0190623331056713,0.0180024559774927,1.26379432892257,-0.00265856961029056,0.0244898035852451,0.0078779550581985,1.23789153235889,"1"
-0.0302249771369497,-0.0340600653558112,0.0187513064294335,-0.0266822052780994,-0.0643320976616606,1.23119150273914,-0.0641456983232798,0.116395765486527,-0.0538451529203309,1.14466884458083,"1"
-0.0472027343920054,0.0223778934460242,-0.035647726663844,0.00177217541603022,-0.037146615966561,1.24408785943151,-0.0469981808884569,0.0947582558915768,-0.0436901594090464,1.08125201248544,"1"
-0.0761021428793146,-0.0193327171073576,-0.00823996834220144,-0.0803934666726173,-0.0483857095623174,1.32459063256265,-0.00511440765860066,0.115456031505924,-0.0668182921581655,1.2980273228802,"1"
-0.0291469729522116,0.00453702786208137,-0.0476577961757255,-0.00888261527618718,-0.0481399592360356,1.2101561351092,-0.0678292496175777,0.0350564164694272,-0.0459279749391239,1.17768773825186,"1"
-0.0607212042329371,-0.0359567517698595,0.027117333433286,-0.0681060732872272,-0.0577451865735838,1.2409738929636,-0.00471402240079188,0.0994990060852581,-0.0703501877789546,1.1774652481605,"1"
